,compiler,cluster,source_file_cpp,name_cpp,median_ns_cpp,mean_ns_cpp,variance_ns_cpp,impl_cpp,kernel,median_cpp_ns_cpp,source_file_dace,name_dace,median_ns_dace,mean_ns_dace,variance_ns_dace,impl_dace,median_cpp_ns_dace
111,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s3112,41496531.0,41534463.54545455,17427987276.672646,cpp,s3112,41496531.0,runtimes_v8f_no_vectorize.csv,dace_s3112,41527000.0,41524727.27272727,11306418181.818157,dace,41496531.0
112,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s292,41505399.0,42138351.54545455,2930614115135.0747,cpp,s292,41505399.0,runtimes_v8f_intrinsic_neon.csv,dace_s292,33570000.0,33645700.0,64314677777.777885,dace,41585246.0
113,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s292,41769250.0,41803744.18181818,19026694476.763763,cpp,s292,41769250.0,runtimes_v8f_intrinsic_neon.csv,dace_s292,33717500.0,33784400.0,71945600000.0015,dace,42022927.0
114,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3112,41787023.0,41823955.63636363,18608311596.854576,cpp,s3112,41787023.0,runtimes_v8f_intrinsic_sve.csv,dace_s3112,41774000.0,42205090.90909091,1773034690909.0894,dace,41787023.0
115,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s272,41855184.0,41886732.72727273,9864942954.818155,cpp,s272,41855184.0,runtimes_v8f_.csv,dace_s272,36468500.0,37294600.0,6467737600000.001,dace,41938290.0
116,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s331,42014250.0,42151855.63636363,55840811746.65456,cpp,s331,42014250.0,runtimes_v7f_default.csv,dace_s331,41947000.0,41982818.18181818,41375163636.36361,dace,42014250.0
117,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s331,42908945.0,42897705.09090909,676973678.290989,cpp,s331,42908945.0,runtimes_v7f_default.csv,dace_s331,42884000.0,42895909.09090909,1443890909.0909011,dace,42908945.0
118,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3110,42955287.0,42934568.27272727,13831974471.4181,cpp,s3110,42955287.0,runtimes_v7f_default.csv,dace_s3110,37717000.0,37699100.0,46354099999.99975,dace,42955287.0
119,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s3111,42992189.0,43003278.81818182,1385944499.763847,cpp,s3111,42992189.0,runtimes_v7f_default.csv,dace_s3111,42974500.0,42967300.0,1066677777.7777479,dace,42992189.0
120,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s31111,43034286.0,43034656.45454545,498076679.2727359,cpp,s31111,43034286.0,runtimes_v7f_default.csv,dace_s31111,43005000.0,43022100.0,3810766666.6666555,dace,43034286.0
121,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111,43043722.0,43035396.63636363,633733215.45451,cpp,s31111,43043722.0,runtimes_v7f_default.csv,dace_s31111,42988000.0,42988454.54545455,265072727.27276355,dace,43043722.0
122,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1221,43063212.0,43131120.27272727,104222633454.21785,cpp,s1221,43063212.0,runtimes_v8f_no_vectorize.csv,dace_s1221,43199000.0,43263727.27272727,60363418181.81825,dace,43163235.0
123,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s175,43102335.0,43215017.72727273,173035003519.61737,cpp,s175,43102335.0,runtimes_v8f_intrinsic_neon.csv,dace_s175,41089000.0,41154000.0,126632200000.00008,dace,43102335.0
124,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s171,43318013.0,43433343.36363637,35057226081.6548,cpp,s171,43318013.0,runtimes_v7f_default.csv,dace_s171,50467000.0,50472090.90909091,29510690909.091194,dace,43318013.0
125,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1221,43430015.0,52813127.63636363,859453521877475.2,cpp,s1221,43430015.0,runtimes_v8f_.csv,dace_s1221,43472000.0,43458454.54545455,7091872727.272725,dace,43434913.0
126,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s13110,43456725.0,43480077.90909091,61622761887.8915,cpp,s13110,43456725.0,runtimes_v7f_default.csv,dace_s13110,37715000.0,37715363.63636363,25886054545.454636,dace,43456725.0
127,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s175,43527222.0,43690903.72727273,193185470816.0175,cpp,s175,43527222.0,runtimes_v8f_no_vectorize.csv,dace_s175,43754000.0,43835545.45454545,95334672727.27292,dace,43527222.0
128,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s172,43545070.0,44005519.09090909,2117472972726.2942,cpp,s172,43545070.0,runtimes_v8f_intrinsic_neon.csv,dace_s172,41067000.0,41168181.81818182,56978763636.36404,dace,43545070.0
129,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s172,43610958.0,43554883.72727273,47523513996.61744,cpp,s172,43610958.0,runtimes_v7f_default.csv,dace_s172,44121000.0,44165000.0,78338599999.9996,dace,43610958.0
130,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s171,43625995.0,43662424.27272727,33482547121.419056,cpp,s171,43625995.0,runtimes_v8f_intrinsic_neon.csv,dace_s171,41055000.0,41119818.18181818,97936563636.36401,dace,43625995.0
131,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s175,43660390.0,43726805.18181818,88991866357.96399,cpp,s175,43660390.0,runtimes_v8f_intrinsic_sve.csv,dace_s175,43422000.0,43746500.0,796681833333.3325,dace,43693339.0
132,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s175,43811759.0,43903458.36363637,42801641389.454735,cpp,s175,43811759.0,runtimes_v7f_default.csv,dace_s175,44113000.0,44132090.90909091,25595690909.09079,dace,43811759.0
133,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s171,43863457.0,43894048.27272727,7036997076.818294,cpp,s171,43863457.0,runtimes_v7f_default.csv,dace_s171,44089000.0,44092909.09090909,69131690909.09103,dace,43863457.0
134,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s171,44112550.0,44283372.18181818,166614775641.56445,cpp,s171,44112550.0,runtimes_v8f_no_vectorize.csv,dace_s171,43927000.0,44235909.09090909,696729690909.0918,dace,44112550.0
135,llvm,arm,runtimes_v8f_.csv,cpp_s172,44197115.0,44506416.81818182,291702839634.7666,cpp,s172,44197115.0,runtimes_v8f_intrinsic_sve.csv,dace_s172,41302500.0,41765300.0,1972982677777.7764,dace,44263336.0
136,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s172,44228474.0,44315927.0,149709437974.40033,cpp,s172,44228474.0,runtimes_v8f_intrinsic_sve.csv,dace_s172,41869000.0,42659000.0,5120045555555.558,dace,44358573.0
137,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s171,44232244.0,44354902.45454545,122044995008.67326,cpp,s171,44232244.0,runtimes_v8f_intrinsic_sve.csv,dace_s171,43497000.0,43909181.81818182,1053893763636.3646,dace,44420577.0
138,graceclang,arm,runtimes_v8f_.csv,cpp_s2233,45382197.0,46081348.27272727,2304110692587.6187,cpp,s2233,45382197.0,runtimes_v8f_.csv,dace_s2233,45444000.0,45779090.90909091,984006890909.0912,dace,45382197.0
139,llvm,arm,runtimes_v8f_.csv,cpp_s2233,45616794.0,45957263.63636363,873096346346.2498,cpp,s2233,45616794.0,runtimes_v8f_.csv,dace_s2233,45919500.0,46114100.0,329727655555.5558,dace,45616794.0
140,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s172,46034951.0,46073402.0,21103731312.60015,cpp,s172,46034951.0,runtimes_v7f_default.csv,dace_s172,51753000.0,51823545.45454545,197864672727.2729,dace,46132964.0
141,gcc,arm,runtimes_v8f_.csv,cpp_s2233,46104289.0,46344413.27272727,726260857516.0181,cpp,s2233,46104289.0,runtimes_v8f_.csv,dace_s2233,46143000.0,46363900.0,581739211111.1117,dace,46104289.0
142,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s175,46797661.0,46800795.0,13819827273.799728,cpp,s175,46797661.0,runtimes_v7f_default.csv,dace_s175,50931000.0,51138900.0,231617655555.55505,dace,46797661.0
143,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s3111,48122160.0,48243407.18181818,70123882739.16394,cpp,s3111,48122160.0,runtimes_v7f_force_width_512.csv,dace_s3111,46402500.0,47991500.0,15712553611111.111,dace,48122160.0
144,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s1221,48455141.0,48458679.36363637,2799122589.454573,cpp,s1221,48455141.0,runtimes_v7f_force_width_256.csv,dace_s1221,62104000.0,62063300.0,186359788888.88892,dace,48518142.0
145,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1221,48479951.0,48497033.54545455,5057564589.272661,cpp,s1221,48479951.0,runtimes_v7f_default.csv,dace_s1221,45781000.0,45818090.90909091,73734290909.09085,dace,48479951.0
146,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s171,48624285.0,48613343.09090909,14239383614.490936,cpp,s171,48624285.0,runtimes_v7f_default.csv,dace_s171,49093000.0,49063727.27272727,66841418181.818275,dace,48624285.0
147,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s331,48880737.0,49053280.09090909,304465278970.29126,cpp,s331,48880737.0,runtimes_v7f_default.csv,dace_s331,60573000.0,60844000.0,412347799999.9999,dace,48880737.0
148,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s293,49036713.0,49130939.45454545,293137189783.4721,cpp,s293,49036713.0,runtimes_v8f_no_vectorize.csv,dace_s293,48841000.0,48902600.0,467203155555.55444,dace,49055976.0
149,llvm,arm,runtimes_v8f_.csv,cpp_s293,49084323.0,49253397.27272727,350916501007.8192,cpp,s293,49084323.0,runtimes_v8f_intrinsic_neon.csv,dace_s293,48870000.0,48976300.0,663068455555.5553,dace,49408571.0
150,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s126,49909085.0,50537870.54545455,4130431384781.2744,cpp,s126,49909085.0,runtimes_v8f_intrinsic_neon.csv,dace_s126,43484000.0,44024272.72727273,1949970618181.8208,dace,51084680.0
151,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s172,50028694.0,50070765.90909091,29773733459.090492,cpp,s172,50028694.0,runtimes_v7f_default.csv,dace_s172,49408000.0,49395090.90909091,13432490909.090916,dace,50028694.0
152,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s175,50445633.0,50517647.63636363,86305223629.65453,cpp,s175,50445633.0,runtimes_v7f_default.csv,dace_s175,50186000.0,50158600.0,40158266666.66684,dace,50445633.0
153,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s126,50661057.0,51867229.90909091,7193308134825.689,cpp,s126,50661057.0,runtimes_v8f_intrinsic_neon.csv,dace_s126,43794000.0,44437727.27272727,1668404618181.8179,dace,50661057.0
154,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s126,50981392.0,51715022.81818182,3891359965830.9624,cpp,s126,50981392.0,runtimes_v8f_no_vectorize.csv,dace_s126,46352000.0,46896000.0,1760728000000.0015,dace,51988097.0
155,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s272,51714777.0,51910758.36363637,557487198385.8511,cpp,s272,51714777.0,runtimes_v7f_default.csv,dace_s272,59003500.0,60497200.0,11935613955555.553,dace,51714777.0
156,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s3111,52189634.0,52126424.72727273,50161230682.21848,cpp,s3111,52189634.0,runtimes_v7f_default.csv,dace_s3111,282926000.0,283850000.0,3112921400000.013,dace,52189634.0
157,graceclang,arm,runtimes_v8f_.csv,cpp_s442,52207119.0,52335833.18181818,87360452025.56425,cpp,s442,52207119.0,runtimes_v8f_intrinsic_neon.csv,dace_s442,52127500.0,52185000.0,84326666666.66689,dace,52278437.0
158,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s442,52267836.0,52347155.90909091,129299193621.69048,cpp,s442,52267836.0,runtimes_v8f_intrinsic_sve.csv,dace_s442,51864000.0,52969700.0,9228156011111.115,dace,52267836.0
159,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s442,53078208.0,53071499.45454545,50811870973.47215,cpp,s442,53078208.0,runtimes_v8f_.csv,dace_s442,50889500.0,51093400.0,256881822222.22253,dace,53909526.0
160,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1221,53423321.0,53458322.81818182,6373021131.763727,cpp,s1221,53423321.0,runtimes_v7f_default.csv,dace_s1221,53164500.0,53280600.0,46871822222.22232,dace,53423321.0
161,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s252,53672284.0,53575595.36363637,558927303026.6526,cpp,s252,53672284.0,runtimes_v8f_intrinsic_neon.csv,dace_s252,53935000.0,53935000.0,742326599999.9998,dace,53672284.0
162,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s252,53726091.0,53682863.81818182,228516769811.5645,cpp,s252,53726091.0,runtimes_v8f_intrinsic_neon.csv,dace_s252,53271000.0,53910545.45454545,1443229472727.2703,dace,54476186.0
163,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s31111,54183365.0,54255639.0,171757624231.20145,cpp,s31111,54183365.0,runtimes_v7f_default.csv,dace_s31111,27452500.0,27611500.0,100466055555.55566,dace,54553900.0
164,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s252,54304716.0,54382858.0,168556125999.2002,cpp,s252,54304716.0,runtimes_v8f_intrinsic_neon.csv,dace_s252,53555500.0,53899700.0,575951566666.6666,dace,54304716.0
165,gcc,arm,runtimes_v8f_.csv,cpp_s343,54499706.0,54570846.45454545,144119855443.47208,cpp,s343,54499706.0,runtimes_v8f_intrinsic_sve.csv,dace_s343,44447000.0,44564900.0,149267877777.77762,dace,56777279.0
166,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s293,55209649.0,55194665.09090909,2496004241.890847,cpp,s293,55209649.0,runtimes_v7f_default.csv,dace_s293,222169000.0,224114800.0,31645204400000.008,dace,55209649.0
167,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s1232,57453680.0,57516346.72727273,27131889210.21801,cpp,s1232,57453680.0,runtimes_v7f_.csv,dace_s1232,60002500.0,60028900.0,276007211111.11066,dace,61461540.0
168,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s343,57777656.0,57784639.72727273,234277965526.021,cpp,s343,57777656.0,runtimes_v8f_.csv,dace_s343,48542000.0,48610000.0,98221600000.00034,dace,60297945.0
169,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s255,57939632.0,57926970.18181818,6840646476.563592,cpp,s255,57939632.0,runtimes_v7f_default.csv,dace_s255,50729000.0,50717000.0,84809999999.99997,dace,57939632.0
170,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4121,58031272.0,58113208.63636363,45062412051.45411,cpp,s4121,58031272.0,runtimes_v7f_default.csv,dace_s4121,58333000.0,58250636.36363637,34553254545.45452,dace,60624578.0
171,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s4121,58366950.0,58411239.90909091,19351906498.890743,cpp,s4121,58366950.0,runtimes_v7f_default.csv,dace_s4121,58851000.0,58812454.54545455,57363872727.2724,dace,58366950.0
172,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4121,58640579.0,58652445.09090909,26617083708.29096,cpp,s4121,58640579.0,runtimes_v7f_default.csv,dace_s4121,58799000.0,58889272.72727273,90580218181.81795,dace,58640579.0
173,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s122,58995900.0,58999239.45454545,3313333346.5456014,cpp,s122,58995900.0,runtimes_v7f_default.csv,dace_s122,60118000.0,60127909.09090909,2257290909.091076,dace,59004222.0
174,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s343,59012476.0,58973853.27272727,316019068681.4189,cpp,s343,59012476.0,runtimes_v8f_intrinsic_neon.csv,dace_s343,47040000.0,47122818.18181818,211712163636.36334,dace,59012476.0
175,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s122,59083344.0,59087993.54545455,2013438419.6726482,cpp,s122,59083344.0,runtimes_v7f_default.csv,dace_s122,60136000.0,60141727.27272727,1710018181.8181252,dace,59083344.0
176,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s255,59779286.0,59806361.0,38519035758.19987,cpp,s255,59779286.0,runtimes_v7f_default.csv,dace_s255,51635000.0,51628000.0,68620199999.999954,dace,59779286.0
177,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s292,60972986.0,60951047.36363637,201737051564.65424,cpp,s292,60972986.0,runtimes_v7f_default.csv,dace_s292,45394000.0,45366545.45454545,50069072727.27265,dace,60972986.0
178,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s255,61063358.0,61083758.0,136145881182.80005,cpp,s255,61063358.0,runtimes_v7f_default.csv,dace_s255,51655000.0,51581545.45454545,122594272727.27286,dace,61063358.0
179,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s482,62530861.0,62645307.0,109276509172.40005,cpp,s482,62530861.0,runtimes_v8f_intrinsic_neon.csv,dace_s482,61039500.0,61355100.0,1255271211111.1106,dace,62530861.0
180,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s122,62731932.0,62777940.90909091,10811701713.490833,cpp,s122,62731932.0,runtimes_v7f_default.csv,dace_s122,64128000.0,64134272.72727273,1474018181.818144,dace,62731932.0
181,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s252,62749194.0,62916195.63636363,133313734383.8551,cpp,s252,62749194.0,runtimes_v7f_force_width_256.csv,dace_s252,62696000.0,62764818.18181818,148028763636.36392,dace,62749194.0
182,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4117,62836620.0,62885765.0,275000671232.00134,cpp,s4117,62836620.0,runtimes_v8f_intrinsic_neon.csv,dace_s4117,62625500.0,62974800.0,1096958400000.0,dace,62836620.0
183,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s31111,63075053.0,63270407.09090909,538848269751.49005,cpp,s31111,63075053.0,runtimes_v7f_default.csv,dace_s31111,49246000.0,49056000.0,192086999999.9997,dace,63075053.0
184,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s331,63526499.0,63743365.36363637,723303714521.8533,cpp,s331,63526499.0,runtimes_v7f_force_width_512.csv,dace_s331,63152000.0,63173545.45454545,5766272727.272737,dace,63526499.0
185,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s222,63665318.0,63731793.0,84491788932.6,cpp,s222,63665318.0,runtimes_v7f_default.csv,dace_s222,63596000.0,63585800.0,66202400000.0,dace,63665318.0
186,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s482,63834152.0,63960843.72727273,176856744227.8177,cpp,s482,63834152.0,runtimes_v8f_.csv,dace_s482,61798000.0,61883900.0,90324099999.99994,dace,63960183.0
187,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4117,63951059.0,64461116.54545455,1516332338789.2722,cpp,s4117,63951059.0,runtimes_v8f_intrinsic_sve.csv,dace_s4117,64715500.0,65251000.0,2783534222222.222,dace,64157662.0
188,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4117,63952563.0,64348485.90909091,817293057260.089,cpp,s4117,63952563.0,runtimes_v8f_intrinsic_sve.csv,dace_s4117,64783500.0,64837400.0,262500711111.1112,dace,63952563.0
189,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s482,64284793.0,64365424.45454545,61046932763.07208,cpp,s482,64284793.0,runtimes_v8f_intrinsic_neon.csv,dace_s482,61864000.0,61921700.0,64189788888.889336,dace,64284793.0
190,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4121,64481091.0,90652931.45454545,3747310313924833.5,cpp,s4121,64481091.0,runtimes_v8f_intrinsic_neon.csv,dace_s4121,60933500.0,61378000.0,1506893111111.1113,dace,64481091.0
191,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s3110,64770639.0,65645643.09090909,8502878372982.091,cpp,s3110,64770639.0,runtimes_v8f_no_vectorize.csv,dace_s3110,64917000.0,66319090.90909091,9853384690909.09,dace,64770639.0
192,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s13110,64811789.0,65643219.72727273,7309273994421.019,cpp,s13110,64811789.0,runtimes_v8f_no_vectorize.csv,dace_s13110,64920500.0,65480600.0,3046175377777.783,dace,64811789.0
193,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3110,65213321.0,68297075.27272727,51871048665219.84,cpp,s3110,65213321.0,runtimes_v8f_intrinsic_sve.csv,dace_s3110,65386000.0,66261272.72727273,7179139018181.817,dace,65213321.0
194,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s13110,65263048.0,66049903.18181818,6546774332948.962,cpp,s13110,65263048.0,runtimes_v8f_intrinsic_sve.csv,dace_s13110,65327500.0,65640200.0,892956622222.2224,dace,65263048.0
195,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s252,65347176.0,65373385.0,4284396739.999977,cpp,s252,65347176.0,runtimes_v7f_default.csv,dace_s252,65267000.0,65220363.63636363,96111454545.45493,dace,65347176.0
196,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4121,65511168.0,65676680.81818182,168363459070.7636,cpp,s4121,65511168.0,runtimes_v8f_intrinsic_neon.csv,dace_s4121,65866000.0,66070454.54545455,448170872727.27313,dace,65511168.0
197,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s481,65520752.0,65561810.09090909,46218675957.69129,cpp,s481,65520752.0,runtimes_v7f_default.csv,dace_s481,67859000.0,67867300.0,42516899999.99994,dace,65520752.0
198,gcc,arm,runtimes_v8f_.csv,cpp_s481,65660419.0,65725539.45454545,50710926196.67241,cpp,s481,65660419.0,runtimes_v8f_.csv,dace_s481,65861000.0,66034900.0,170876099999.99957,dace,65660419.0
199,graceclang,arm,runtimes_v8f_.csv,cpp_s481,65797196.0,65896687.81818182,47411816311.96361,cpp,s481,65797196.0,runtimes_v8f_intrinsic_neon.csv,dace_s481,66185500.0,66360700.0,427611344444.4419,dace,66130387.0
200,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s252,65800583.0,65793650.0,13993695419.000006,cpp,s252,65800583.0,runtimes_v7f_default.csv,dace_s252,67295000.0,67318363.63636364,43392054545.454445,dace,65800583.0
201,graceclang,arm,runtimes_v8f_.csv,cpp_s4121,65901824.0,66000054.09090909,54927692705.09056,cpp,s4121,65901824.0,runtimes_v8f_intrinsic_sve.csv,dace_s4121,65244000.0,65687300.0,1131548900000.0015,dace,66039656.0
202,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s441,66109013.0,66648597.63636363,2431093017997.6553,cpp,s441,66109013.0,runtimes_v8f_intrinsic_neon.csv,dace_s441,62343500.0,62667000.0,543561555555.5562,dace,66109013.0
203,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3112,66166696.0,66193081.0,12551654179.80061,cpp,s3112,66166696.0,runtimes_v7f_force_width_256.csv,dace_s3112,66254500.0,66261200.0,38911066666.666176,dace,66166696.0
204,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s4117,66275787.0,66308883.0,25355219948.599964,cpp,s4117,66275787.0,runtimes_v7f_default.csv,dace_s4117,71266000.0,71326900.0,73291433333.3336,dace,66275787.0
205,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s481,66288497.0,66403240.81818182,59636080810.56311,cpp,s481,66288497.0,runtimes_v8f_intrinsic_neon.csv,dace_s481,66237500.0,66753500.0,2472250944444.4424,dace,66425425.0
206,gcc,arm,runtimes_v8f_.csv,cpp_s291,66299641.0,66517034.54545455,701877716807.8743,cpp,s291,66299641.0,runtimes_v8f_.csv,dace_s291,69932500.0,69902700.0,518729788888.8888,dace,66299641.0
207,llvm,arm,runtimes_v8f_.csv,cpp_s291,66655421.0,68576439.18181819,14655338322772.746,cpp,s291,66655421.0,runtimes_v8f_intrinsic_neon.csv,dace_s291,67215500.0,67304100.0,500801211111.1091,dace,67664413.0
208,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s481,66675592.0,66714189.27272727,32993866281.01806,cpp,s481,66675592.0,runtimes_v7f_default.csv,dace_s481,66180500.0,66192100.0,76840099999.99968,dace,66675592.0
209,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s3112,66789733.0,66703132.36363637,136820622186.85481,cpp,s3112,66789733.0,runtimes_v7f_default.csv,dace_s3112,66651000.0,66766818.18181818,236622763636.3637,dace,66789733.0
210,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s291,66796722.0,67322500.18181819,1881410573130.3684,cpp,s291,66796722.0,runtimes_v8f_no_vectorize.csv,dace_s291,67269500.0,67388800.0,342106844444.4454,dace,66796722.0
